date,datetime,value,price,market_cap,total_volume,hash_rate_ths,transaction_volume,MA_10,MA_50,EMA_10,EMA_50,RSI_14,Bollinger_High,Bollinger_Low,Bollinger_Middle,MACD,MACD_Signal,MACD_Diff,EMA_Diff,Day,Month,Weekday,Quarter,Weekday_Sin,Weekday_Cos,Month_Sin,Month_Cos,Price_Lag_1,MarketCap_Lag_1,TotalVolume_Lag_1,HashRate_Lag_1,TransactionVolume_Lag_1,Price_Lag_2,MarketCap_Lag_2,TotalVolume_Lag_2,HashRate_Lag_2,TransactionVolume_Lag_2,Price_Lag_3,MarketCap_Lag_3,TotalVolume_Lag_3,HashRate_Lag_3,TransactionVolume_Lag_3,Price_Lag_5,MarketCap_Lag_5,TotalVolume_Lag_5,HashRate_Lag_5,TransactionVolume_Lag_5,Price_Lag_7,MarketCap_Lag_7,TotalVolume_Lag_7,HashRate_Lag_7,TransactionVolume_Lag_7,Target_Price,price_Lag_1,price_Lag_2,price_Lag_3,price_Lag_5,price_Lag_7,market_cap_Lag_1,market_cap_Lag_2,market_cap_Lag_3,market_cap_Lag_5,market_cap_Lag_7,total_volume_Lag_1,total_volume_Lag_2,total_volume_Lag_3,total_volume_Lag_5,total_volume_Lag_7,hash_rate_ths_Lag_1,hash_rate_ths_Lag_2,hash_rate_ths_Lag_3,hash_rate_ths_Lag_5,hash_rate_ths_Lag_7,transaction_volume_Lag_1,transaction_volume_Lag_2,transaction_volume_Lag_3,transaction_volume_Lag_5,transaction_volume_Lag_7
14/10/2024,2024-10-14 00:00:00+00:00,0.107563622,-0.549298202,-0.539664964,-0.874546084,-0.191845765,0.520075558,-0.607354483,-0.70944159,-0.595229964,-0.644973492,53.65159033,-0.283126843,-0.818407976,-0.55076741,0.017819779,0.025953981,-0.008134202,-0.487207725,14,10,0,4,-2.47E-17,1.14624108,-1.085062566,0.868226739,-0.511003073,-0.500418821,-0.843197492,-0.236968496,0.790845314,-0.564689024,-0.551753273,-0.324959301,0.039264632,1.42860575,-0.726170577,-0.712923676,-0.415691914,-0.114047195,0.678733052,-0.554798698,-0.539702324,-0.445285295,-0.888802903,-0.020641825,-0.488233011,-0.474366419,-0.943809246,0.410252605,1.294500653,-0.303093221,-0.520381904,-0.58272172,-0.750695074,-0.598555331,-0.550653967,-0.509857038,-0.569951075,-0.737673694,-0.583932584,-0.537389686,-0.84268225,-0.324180157,-0.415522312,-0.446450991,-0.953793673,-0.245604745,0.023190155,-0.138086785,-0.909335176,0.338322741,0.790607777,1.430011727,0.677542889,-0.025982512,1.294066659
15/10/2024,2024-10-15 00:00:00+00:00,0.024739712,-0.303093221,-0.290595462,0.201640374,0.722056896,0.777116209,-0.577179699,-0.706713573,-0.542114192,-0.631566422,63.61830324,-0.259579677,-0.828837414,-0.544208545,0.039800178,0.02872322,0.011076958,-0.379964451,15,10,1,4,1.327068616,0.473355113,-1.085062566,0.868226739,-0.540032579,-0.53034492,-0.875068646,-0.183010878,0.520954191,-0.501830628,-0.491154247,-0.843690331,-0.232085086,0.791011138,-0.556013622,-0.542998383,-0.324324441,0.04934284,1.427884226,-0.67868938,-0.665074751,-0.448744861,0.735376245,1.499131043,-0.529360335,-0.516704915,-0.247477981,1.045633922,1.307311623,-0.233353414,-0.549298202,-0.520381904,-0.58272172,-0.719964399,-0.5907452,-0.539664964,-0.509857038,-0.569951075,-0.706773069,-0.578652961,-0.874546084,-0.84268225,-0.324180157,-0.449909956,-0.25657004,-0.191845765,-0.245604745,0.023190155,0.668297916,0.957884036,0.520075558,0.790607777,1.430011727,1.502214977,1.30690117
16/10/2024,2024-10-16 00:00:00+00:00,-0.02733024,-0.233353414,-0.222650776,0.391220906,-0.084327805,1.225747345,-0.539946243,-0.700536955,-0.485975869,-0.615950226,65.8579295,-0.214342526,-0.84494458,-0.529643553,0.062131014,0.035404779,0.026726235,-0.270523589,16,10,2,4,1.327068616,-0.872416822,-1.085062566,0.868226739,-0.292863705,-0.280287986,0.201365033,0.734268636,0.777385718,-0.530987469,-0.521212658,-0.875568234,-0.177815143,0.521244451,-0.492863407,-0.482115141,-0.84297025,-0.222973885,0.791299432,-0.710048193,-0.696612288,-0.414351238,-0.094799809,0.679005193,-0.537372306,-0.522122113,-0.437115906,-0.869263298,-0.023127313,-0.180960226,-0.303093221,-0.549298202,-0.520381904,-0.750695074,-0.598555331,-0.290595462,-0.539664964,-0.509857038,-0.737673694,-0.583932584,0.201640374,-0.874546084,-0.84268225,-0.415522312,-0.446450991,0.722056896,-0.191845765,-0.245604745,-0.138086785,-0.909335176,0.777116209,0.520075558,0.790607777,0.677542889,-0.025982512
17/10/2024,2024-10-17 00:00:00+00:00,0.012747315,-0.180960226,-0.170681668,-0.012131073,0.775815876,0.821912887,-0.502976869,-0.688119935,-0.430518479,-0.598891795,67.47769696,-0.175819508,-0.864226795,-0.520023152,0.083098152,0.044943453,0.038154698,-0.166817067,17,10,3,4,1.63E-16,-1.545302789,-1.085062566,0.868226739,-0.222850867,-0.212073934,0.390989115,-0.075095641,1.224953707,-0.282734408,-0.270050151,0.201093399,0.744773898,0.777557747,-0.522155608,-0.512314529,-0.874842916,-0.16851054,0.52196,-0.538641447,-0.525432633,-0.322993204,0.071235402,1.427325833,-0.661918991,-0.648163525,-0.440570443,0.748653443,1.50226719,-0.205381399,-0.233353414,-0.303093221,-0.549298202,-0.58272172,-0.719964399,-0.222650776,-0.290595462,-0.539664964,-0.569951075,-0.706773069,0.391220906,0.201640374,-0.874546084,-0.324180157,-0.449909956,-0.084327805,0.722056896,-0.191845765,0.023190155,0.668297916,1.225747345,0.777116209,0.520075558,1.430011727,1.502214977
18/10/2024,2024-10-18 00:00:00+00:00,0.02186596,-0.205381399,-0.197249141,-0.233679395,-0.353122705,-0.483060479,-0.464440489,-0.675409613,-0.389584465,-0.583460014,65.90813586,-0.153085365,-0.87520975,-0.514147558,0.096630281,0.055280819,0.041349462,-0.097944905,18,10,4,4,-1.327068616,-0.872416822,-1.085062566,0.868226739,-0.170252559,-0.159898795,-0.012455522,0.788226255,0.822076239,-0.212414465,-0.201534505,0.390757637,-0.069275256,1.22491938,-0.272750038,-0.259974038,0.201641835,0.757366324,0.777867349,-0.475027399,-0.46409996,-0.841585439,-0.20548995,0.791446778,-0.69344385,-0.679869345,-0.406226812,-0.078321672,0.679107697,-0.118418204,-0.180960226,-0.233353414,-0.303093221,-0.520381904,-0.750695074,-0.170681668,-0.222650776,-0.290595462,-0.509857038,-0.737673694,-0.012131073,0.391220906,0.201640374,-0.84268225,-0.415522312,0.775815876,-0.084327805,0.722056896,-0.245604745,-0.138086785,0.821912887,1.225747345,0.777116209,0.790607777,0.677542889
19/10/2024,2024-10-19 00:00:00+00:00,-0.034189691,-0.118418204,-0.108312545,-0.035829422,1.635959556,1.424463247,-0.416426776,-0.661474206,-0.340281508,-0.565223081,68.7001279,-0.113145951,-0.895795697,-0.504470824,0.113068412,0.066838337,0.046230074,-0.0140442,19,10,5,4,-1.327068616,0.473355113,-1.085062566,0.868226739,-0.194769342,-0.186571594,-0.234054738,-0.344883733,-0.479804656,-0.159585439,-0.149128685,-0.012772436,0.799043841,0.822227663,-0.202103636,-0.191137045,0.391274914,-0.05958385,1.224520453,-0.504534749,-0.494522276,-0.873454812,-0.15014488,0.522405945,-0.521129502,-0.50777628,-0.315001564,0.087073351,1.430196373,-0.1242856,-0.205381399,-0.180960226,-0.233353414,-0.549298202,-0.58272172,-0.197249141,-0.170681668,-0.222650776,-0.539664964,-0.569951075,-0.233679395,-0.012131073,0.391220906,-0.874546084,-0.324180157,-0.353122705,0.775815876,-0.084327805,-0.191845765,0.023190155,-0.483060479,0.821912887,1.225747345,0.520075558,1.430011727
20/10/2024,2024-10-20 00:00:00+00:00,0.033052684,-0.1242856,-0.114456164,-0.971201564,1.635959556,1.734827713,-0.356858896,-0.64735748,-0.301009525,-0.547931415,68.29374176,-0.074884189,-0.913223387,-0.494053788,0.124190706,0.078308811,0.045881894,0.045315895,20,10,6,4,-4.00E-16,1.14624108,-1.085062566,0.868226739,-0.107465686,-0.097282411,-0.036159315,1.65154815,1.423198701,-0.184209762,-0.175919412,-0.23441858,-0.340624973,-0.479052987,-0.149029352,-0.138485435,-0.012188865,0.811829669,0.822466516,-0.253297313,-0.240319047,0.202918743,0.790721315,0.778029587,-0.457178616,-0.446116337,-0.832840033,-0.18858502,0.791965204,-0.080406391,-0.118418204,-0.205381399,-0.180960226,-0.303093221,-0.520381904,-0.108312545,-0.197249141,-0.170681668,-0.290595462,-0.509857038,-0.035829422,-0.233679395,-0.012131073,0.201640374,-0.84268225,1.635959556,-0.353122705,0.775815876,0.722056896,-0.245604745,1.424463247,-0.483060479,0.821912887,0.777116209,0.790607777
21/10/2024,2024-10-21 00:00:00+00:00,0.016927504,-0.080406391,-0.074357856,-0.857580064,1.528441596,2.150511097,-0.289830028,-0.632063472,-0.260899864,-0.5295971,69.73556503,-0.016229666,-0.928151792,-0.472190729,0.134989811,0.089645011,0.0453448,0.104122743,21,10,0,4,-2.47E-17,1.14624108,-1.085062566,0.868226739,-0.113356052,-0.103450386,-0.97174633,1.65154815,1.732827679,-0.096523156,-0.086235455,-0.036481249,1.667362938,1.423072971,-0.173767994,-0.165401814,-0.233798595,-0.331900575,-0.476753172,-0.182132018,-0.17097391,0.392532233,-0.039454739,1.224187516,-0.486842208,-0.476700985,-0.864663085,-0.133453346,0.521929189,-0.200278157,-0.1242856,-0.118418204,-0.205381399,-0.233353414,-0.549298202,-0.114456164,-0.108312545,-0.197249141,-0.222650776,-0.539664964,-0.971201564,-0.035829422,-0.233679395,0.391220906,-0.874546084,1.635959556,1.635959556,-0.353122705,-0.084327805,-0.191845765,1.734827713,1.424463247,-0.483060479,1.225747345,0.520075558
22/10/2024,2024-10-22 00:00:00+00:00,0.017899177,-0.200278157,-0.189800791,-0.017734445,-0.167313671,1.166115783,-0.251585672,-0.616716637,-0.249877735,-0.516682632,61.50682831,0.010912897,-0.905432073,-0.447259588,0.132349883,0.098185985,0.034163897,0.099002172,22,10,1,4,1.327068616,0.473355113,-1.085062566,0.868226739,-0.069305056,-0.063193108,-0.858098729,1.543632913,2.147525994,-0.10243936,-0.092430701,-0.972266391,1.667362938,1.732559191,-0.085674304,-0.075297228,-0.035893783,1.683243189,1.422360209,-0.128667908,-0.117933635,-0.010889869,0.846066386,0.82257931,-0.234274465,-0.221141333,0.210145976,0.803785117,0.778498382,-0.203627427,-0.080406391,-0.1242856,-0.118418204,-0.180960226,-0.303093221,-0.074357856,-0.114456164,-0.108312545,-0.170681668,-0.290595462,-0.857580064,-0.971201564,-0.035829422,-0.012131073,0.201640374,1.528441596,1.635959556,1.635959556,0.775815876,0.722056896,2.150511097,1.734827713,1.424463247,0.821912887,0.777116209
23/10/2024,2024-10-23 00:00:00+00:00,0.028853685,-0.203627427,-0.193257762,-0.346241975,0.772774214,0.910688572,-0.219910224,-0.6041141,-0.241468589,-0.504405957,61.28921726,0.030863272,-0.874195292,-0.42166601,0.128506124,0.104250013,0.024256111,0.088546866,23,10,2,4,1.327068616,-0.872416822,-1.085062566,0.868226739,-0.18964612,-0.179093715,-0.018060181,-0.158388139,1.165463458,-0.058195138,-0.051995434,-0.858594724,1.558823051,2.147066305,-0.091617974,-0.08152153,-0.971525187,1.683243189,1.731356267,-0.153588253,-0.145048706,-0.232476708,-0.316180091,-0.47520002,-0.162732348,-0.151426172,0.399483866,-0.023189997,1.226306648,-0.254625832,-0.200278157,-0.080406391,-0.1242856,-0.205381399,-0.233353414,-0.189800791,-0.074357856,-0.114456164,-0.197249141,-0.222650776,-0.017734445,-0.857580064,-0.971201564,-0.233679395,0.391220906,-0.167313671,1.528441596,1.635959556,-0.353122705,-0.084327805,1.166115783,2.150511097,1.734827713,-0.483060479,1.225747345
24/10/2024,2024-10-24 00:00:00+00:00,-0.001065758,-0.254625832,-0.243734987,-0.300021953,0.549274394,1.032222192,-0.190442987,-0.590078711,-0.243860815,-0.494610658,57.92843453,0.038897849,-0.83669532,-0.398898735,0.119961926,0.107392396,0.01256953,0.055619112,24,10,3,4,1.63E-16,-1.545302789,-1.085062566,0.868226739,-0.193008503,-0.182564391,-0.346643176,0.785173354,0.910641547,-0.179064068,-0.168408471,-0.018378282,-0.153049879,1.165456559,-0.047168349,-0.040896617,-0.857872194,1.574316499,2.145206887,-0.064847522,-0.054278983,-0.034592339,1.731587511,1.42180794,-0.108985144,-0.098102875,-0.003351868,0.858916791,0.823212894,-0.13765057,-0.203627427,-0.200278157,-0.080406391,-0.118418204,-0.180960226,-0.193257762,-0.189800791,-0.074357856,-0.108312545,-0.170681668,-0.346241975,-0.017734445,-0.857580064,-0.035829422,-0.012131073,0.772774214,-0.167313671,1.528441596,1.635959556,0.775815876,0.910688572,1.166115783,2.150511097,1.424463247,0.821912887
25/10/2024,2024-10-25 00:00:00+00:00,0.016676017,-0.13765057,-0.130028812,-0.18377177,0.884524124,-0.119963547,-0.173898722,-0.574442796,-0.224549861,-0.480612223,62.94722657,0.065653323,-0.816731744,-0.375539211,0.121232026,0.110160322,0.011071704,0.069960329,25,10,4,4,-1.327068616,-0.872416822,-1.085062566,0.868226739,-0.244206567,-0.233241732,-0.300412536,0.560847706,1.031887162,-0.1824412,-0.171894492,-0.34703086,0.795973269,0.910752137,-0.16859841,-0.157855646,-0.01779379,-0.14365702,1.165151809,-0.070834847,-0.060549232,-0.970127096,1.731587511,1.730461435,-0.134037443,-0.125362631,-0.224616633,-0.298848369,-0.479366918,-0.262141097,-0.254625832,-0.203627427,-0.200278157,-0.1242856,-0.205381399,-0.243734987,-0.193257762,-0.189800791,-0.114456164,-0.197249141,-0.300021953,-0.346241975,-0.017734445,-0.971201564,-0.233679395,0.549274394,0.772774214,-0.167313671,1.635959556,-0.353122705,1.032222192,0.910688572,1.166115783,1.734827713,-0.483060479
26/10/2024,2024-10-26 00:00:00+00:00,0.043272737,-0.262141097,-0.260291361,0.269355759,0.493399439,0.418312049,-0.17677749,-0.558459714,-0.231384631,-0.472044728,55.37611002,0.072275734,-0.788999468,-0.358361867,0.110914689,0.110311195,0.000603494,0.028350031,26,10,5,4,-1.327068616,0.473355113,-1.085062566,0.868226739,-0.126773346,-0.119084771,-0.184135648,0.897336178,-0.117568176,-0.23386384,-0.222795892,-0.30079043,0.570349148,1.031941851,-0.171991221,-0.161358016,-0.346392375,0.808748155,0.910850786,-0.026058743,-0.019624432,-0.856485843,1.62089737,2.143853247,-0.044826828,-0.034108563,-0.027019886,1.74102358,1.42465807,-0.229076401,-0.13765057,-0.254625832,-0.203627427,-0.080406391,-0.118418204,-0.130028812,-0.243734987,-0.193257762,-0.074357856,-0.108312545,-0.18377177,-0.300021953,-0.346241975,-0.857580064,-0.035829422,0.884524124,0.549274394,0.772774214,1.528441596,1.635959556,-0.119963547,1.032222192,0.910688572,2.150511097,1.424463247
27/10/2024,2024-10-27 00:00:00+00:00,0.025633372,-0.229076401,-0.217205885,-0.716027242,1.331523764,1.170788187,-0.181589108,-0.538437693,-0.230964953,-0.462516558,56.8602467,0.082407861,-0.766973838,-0.342282988,0.10420496,0.109089948,-0.004884988,0.003739892,27,10,6,4,-4.00E-16,1.14624108,-1.085062566,0.868226739,-0.251751253,-0.249863744,0.269095973,0.504766295,0.419431837,-0.115915508,-0.10813421,-0.184488919,0.90878533,-0.11698352,-0.223652589,-0.212498151,-0.300159541,0.582319979,1.03184856,-0.148380699,-0.137446834,-0.016494215,-0.124888998,1.16488469,-0.050845856,-0.04041227,-0.961194857,1.74102358,1.734453273,-0.158712447,-0.262141097,-0.13765057,-0.254625832,-0.200278157,-0.1242856,-0.260291361,-0.130028812,-0.243734987,-0.189800791,-0.114456164,0.269355759,-0.18377177,-0.300021953,-0.017734445,-0.971201564,0.493399439,0.884524124,0.549274394,-0.167313671,1.635959556,0.418312049,-0.119963547,1.032222192,1.166115783,1.734827713
28/10/2024,2024-10-28 00:00:00+00:00,0.085404249,-0.158712447,-0.147457931,-0.883626019,1.722648449,1.185462457,-0.176922213,-0.517356367,-0.217828134,-0.450602672,59.91553991,0.095117554,-0.736480256,-0.320681351,0.103373607,0.10794668,-0.004573073,0.007035826,28,10,0,4,-2.47E-17,1.14624108,-1.085062566,0.868226739,-0.218557109,-0.206607456,-0.71651339,1.345987473,1.17012479,-0.24144162,-0.239491395,0.268838683,0.513943118,0.419768904,-0.105156684,-0.097298691,-0.183877136,0.921962243,-0.115257149,-0.151798429,-0.140975058,-0.345058857,0.842934984,0.910865594,-0.005832662,0.000730904,-0.84771878,1.630760231,2.14937422,-0.012940953,-0.229076401,-0.262141097,-0.13765057,-0.203627427,-0.080406391,-0.217205885,-0.260291361,-0.130028812,-0.193257762,-0.074357856,-0.716027242,0.269355759,-0.18377177,-0.346241975,-0.857580064,1.331523764,0.493399439,0.884524124,0.772774214,1.528441596,1.170788187,0.418312049,-0.119963547,0.910688572,2.150511097
29/10/2024,2024-10-29 00:00:00+00:00,0.034703642,-0.012940953,-0.003323881,0.036674338,1.108023944,0.544153042,-0.166374487,-0.49434042,-0.180575919,-0.433439467,65.38502364,0.124480755,-0.707282019,-0.291400632,0.113172711,0.108991886,0.004180825,0.06129042,29,10,1,4,1.327068616,0.473355113,-1.085062566,0.868226739,-0.147917681,-0.136582988,-0.884150667,1.738557356,1.184764285,-0.208101873,-0.196043858,-0.716979401,1.360033572,1.170115742,-0.231265549,-0.229271957,0.269375989,0.525712935,0.42064517,-0.203839247,-0.192492701,-0.2988308,0.612841086,1.031729226,-0.128802315,-0.117720196,-0.008948068,-0.108294844,1.166784461,0.211502267,-0.158712447,-0.229076401,-0.262141097,-0.254625832,-0.200278157,-0.147457931,-0.217205885,-0.260291361,-0.243734987,-0.189800791,-0.883626019,-0.716027242,0.269355759,-0.300021953,-0.017734445,1.722648449,1.331523764,0.493399439,0.549274394,-0.167313671,1.185462457,1.170788187,0.418312049,1.032222192,1.166115783
30/10/2024,2024-10-30 00:00:00+00:00,0.00518537,0.211502267,0.221131431,0.886121974,1.778523404,1.03415686,-0.132795701,-0.47028613,-0.109288976,-0.408147634,71.77168416,0.177227095,-0.666881692,-0.244827299,0.137464657,0.11468644,0.022778217,0.185519172,30,10,2,4,1.327068616,-0.872416822,-1.085062566,0.868226739,-0.001575491,0.00812248,0.036361101,1.121661825,0.544974618,-0.137152591,-0.125709791,-0.884652178,1.754875783,1.184748488,-0.197771023,-0.185620646,-0.716280137,1.374818595,1.169803612,-0.084472998,-0.076442857,-0.182560406,0.957981932,-0.114104763,-0.132238142,-0.121267247,-0.337035146,0.855797463,0.911825749,0.177979504,-0.012940953,-0.158712447,-0.229076401,-0.13765057,-0.203627427,-0.003323881,-0.147457931,-0.217205885,-0.130028812,-0.193257762,0.036674338,-0.883626019,-0.716027242,-0.18377177,-0.346241975,1.108023944,1.722648449,1.331523764,0.884524124,0.772774214,0.544153042,1.185462457,1.170788187,-0.119963547,0.910688572
31/10/2024,2024-10-31 00:00:00+00:00,-0.014508512,0.177979504,0.189539073,0.091175654,1.163898899,0.159088509,-0.106957111,-0.447781539,-0.057058343,-0.385162256,69.70306903,0.194134421,-0.590921561,-0.19839357,0.152256079,0.122200368,0.030055711,0.264505853,31,10,3,4,1.63E-16,-1.545302789,-1.085062566,0.868226739,0.223746424,0.233467642,0.886003872,1.794638768,1.033817245,0.009831518,0.019635461,0.036054524,1.134409451,0.545253802,-0.12649236,-0.114956704,-0.883925368,1.771067903,1.184413183,-0.211508124,-0.209390329,0.2706459,0.555317612,0.421203436,-0.184554517,-0.173059786,-0.29087428,0.626590747,1.033136455,0.019144657,0.211502267,-0.012940953,-0.158712447,-0.262141097,-0.254625832,0.221131431,-0.003323881,-0.147457931,-0.260291361,-0.243734987,0.886121974,0.036674338,-0.883626019,0.269355759,-0.300021953,1.778523404,1.108023944,1.722648449,0.493399439,0.549274394,1.03415686,0.544153042,1.185462457,0.418312049,1.032222192
01/11/2024,2024-11-01 00:00:00+00:00,0.010720699,0.019144657,0.032478752,0.178260761,0.884524124,0.054331741,-0.08501483,-0.428083019,-0.043203252,-0.369307083,60.76630934,0.192779717,-0.529380218,-0.168300251,0.149439102,0.127648115,0.021790987,0.259097314,1,11,4,4,-1.327068616,-0.872416822,-0.560801698,1.391508175,0.190092419,0.201750037,0.090874937,1.177743237,0.160822594,0.236141789,0.245976938,0.885877222,1.811281814,1.033871043,0.021174119,0.031070236,0.036630074,1.148390419,0.545931326,-0.177767582,-0.165416791,-0.714908412,1.418169728,1.169531337,-0.064556222,-0.056390703,-0.174772884,0.970400821,-0.116935971,-0.03873388,0.177979504,0.211502267,-0.012940953,-0.229076401,-0.13765057,0.189539073,0.221131431,-0.003323881,-0.217205885,-0.130028812,0.091175654,0.886121974,0.036674338,-0.716027242,-0.18377177,1.163898899,1.778523404,1.108023944,1.331523764,0.884524124,0.159088509,1.03415686,0.544153042,1.170788187,-0.119963547
02/11/2024,2024-11-02 00:00:00+00:00,-0.015854018,-0.03873388,-0.027090998,0.502029333,0.214024664,0.03041487,-0.068525475,-0.410650882,-0.042390639,-0.356343428,57.85540102,0.182315588,-0.470751287,-0.14421785,0.140911967,0.130300885,0.010611082,0.226270685,2,11,5,4,-1.327068616,0.473355113,-0.560801698,1.391508175,0.030635734,0.044067052,0.177980049,0.897336178,0.056314074,0.202340164,0.2141191,0.090579905,1.190815481,0.161278896,0.248535031,0.258473284,0.886313157,1.827674947,1.033774698,-0.105965383,-0.094231218,-0.882536326,1.820834049,1.184124711,-0.192264001,-0.19004758,0.277774693,0.569289068,0.420352332,-0.054693796,0.019144657,0.177979504,0.211502267,-0.158712447,-0.262141097,0.032478752,0.189539073,0.221131431,-0.147457931,-0.260291361,0.178260761,0.091175654,0.886121974,-0.883626019,0.269355759,0.884524124,1.163898899,1.778523404,1.722648449,0.493399439,0.054331741,0.159088509,1.03415686,1.185462457,0.418312049
03/11/2024,2024-11-03 00:00:00+00:00,0.030581838,-0.054693796,-0.043110025,-0.94956557,-0.288849931,-0.620874509,-0.048532272,-0.397381367,-0.044627577,-0.344514031,57.04393028,0.150628352,-0.38960361,-0.119487629,0.131352174,0.130511143,0.000841031,0.188270972,3,11,6,4,-4.00E-16,1.14624108,-0.560801698,1.391508175,-0.027469397,-0.015738862,0.501822997,0.224359235,0.032453881,0.042184035,0.055738954,0.177703462,0.90878533,0.05681856,0.214576482,0.226466028,0.091146497,1.204997463,0.162564557,0.042785695,0.052873669,0.037924027,1.18807583,0.546350695,-0.158344803,-0.1458394,-0.70634713,1.428814253,1.171448296,-0.092586663,-0.03873388,0.019144657,0.177979504,-0.012940953,-0.229076401,-0.027090998,0.032478752,0.189539073,-0.003323881,-0.217205885,0.502029333,0.178260761,0.091175654,0.036674338,-0.716027242,0.214024664,0.884524124,1.163898899,1.108023944,1.331523764,0.03041487,0.054331741,0.159088509,0.544153042,1.170788187
04/11/2024,2024-11-04 00:00:00+00:00,0.068640456,-0.092586663,-0.074663806,-0.119899223,0.800686445,-0.610478409,-0.044025881,-0.383925811,-0.053347411,-0.334634526,55.06901795,0.147790581,-0.365715184,-0.108962301,0.119342623,0.128277439,-0.008934816,0.138027576,4,11,0,4,-2.47E-17,1.14624108,-0.560801698,1.391508175,-0.043491797,-0.031821395,-0.950105366,-0.280373472,-0.617292101,-0.01617597,-0.004331379,0.501614991,0.231912967,0.032969368,0.053676832,0.067343059,0.178255741,0.921962243,0.058269665,0.271816557,0.281955369,0.887519341,1.878357523,1.033653228,-0.086162409,-0.074273983,-0.873731399,1.829926006,1.186095651,-0.169817324,-0.054693796,-0.03873388,0.019144657,0.211502267,-0.158712447,-0.043110025,-0.027090998,0.032478752,0.221131431,-0.147457931,-0.94956557,0.502029333,0.178260761,0.886121974,-0.883626019,-0.288849931,0.214024664,0.884524124,1.778523404,1.722648449,-0.620874509,0.03041487,0.054331741,1.03415686,1.185462457
05/11/2024,2024-11-05 00:00:00+00:00,0.069061251,-0.169817324,-0.159588207,0.188239754,0.587249757,-0.548715062,-0.034793504,-0.370809253,-0.074523759,-0.328171107,51.1798695,0.146261545,-0.357832539,-0.105785497,0.102412551,0.123104461,-0.02069191,0.063365672,5,11,1,4,1.327068616,0.473355113,-0.560801698,1.391508175,-0.081533015,-0.063500271,-0.120248428,0.81318872,-0.606920637,-0.032268651,-0.020485018,-0.950620844,-0.275741305,-0.616477041,-0.004954108,0.006990989,0.502114055,0.242677715,0.034458245,0.237608585,0.249711842,0.092434818,1.245599304,0.16340894,0.063376309,0.073615853,0.045391078,1.199607537,0.545962511,-0.051921316,-0.092586663,-0.054693796,-0.03873388,0.177979504,-0.012940953,-0.074663806,-0.043110025,-0.027090998,0.189539073,-0.003323881,-0.119899223,-0.94956557,0.502029333,0.091175654,0.036674338,0.800686445,-0.288849931,0.214024664,1.163898899,1.108023944,-0.610478409,-0.620874509,0.03041487,0.159088509,0.544153042
06/11/2024,2024-11-06 00:00:00+00:00,0.09082576,-0.051921316,-0.041393297,-0.034381036,1.41834553,-0.283300586,-0.017077995,-0.353800145,-0.070414224,-0.317337781,56.25837717,0.151288122,-0.349955225,-0.099333552,0.097385965,0.117960762,-0.020574797,0.045199246,6,11,2,4,1.327068616,-0.872416822,-0.560801698,1.391508175,-0.159066033,-0.148761354,0.187961334,0.598963388,-0.545303654,-0.070476733,-0.052303955,-0.12058817,0.824150797,-0.606110359,-0.021121499,-0.009238413,-0.949883196,-0.266785681,-0.613959575,0.075527139,0.089414252,0.179535064,0.957981932,0.059229673,0.293619894,0.303919929,0.893751517,1.887227686,1.035067574,0.428603547,-0.169817324,-0.092586663,-0.054693796,0.019144657,0.211502267,-0.159588207,-0.074663806,-0.043110025,0.032478752,0.221131431,0.188239754,-0.119899223,-0.94956557,0.178260761,0.886121974,0.587249757,0.800686445,-0.288849931,0.884524124,1.778523404,-0.548715062,-0.610478409,-0.620874509,0.054331741,1.03415686
07/11/2024,2024-11-07 00:00:00+00:00,-0.045277385,0.428603547,0.440388944,3.163803716,1.596437481,0.091995701,0.041653604,-0.330400484,0.02031628,-0.28808518,69.97011052,0.267456938,-0.402725547,-0.067634304,0.130670412,0.120502692,0.01016772,0.211249762,7,11,3,4,1.63E-16,-1.545302789,-0.560801698,1.391508175,-0.040708463,-0.030097862,-0.034710596,1.433130044,-0.280518147,-0.148349844,-0.137942002,0.187686862,0.608685456,-0.544521786,-0.059506961,-0.041206585,-0.119986886,0.837026099,-0.603609312,0.016465559,0.028616673,0.503359925,0.26770024,0.035444651,0.25923079,0.27150435,0.099822638,1.256909216,0.161604254,0.456611523,-0.051921316,-0.169817324,-0.092586663,-0.03873388,0.177979504,-0.041393297,-0.159588207,-0.074663806,-0.027090998,0.189539073,-0.034381036,0.188239754,-0.119899223,0.502029333,0.091175654,1.41834553,0.587249757,0.800686445,0.214024664,1.163898899,-0.283300586,-0.548715062,-0.610478409,0.03041487,0.159088509
